no;i;t;y;x1;x2;x3
6838;342;18;0;-0.903839785;0.709550633;-0.134332922
6839;342;19;0;1.633860016;0.396397883;0.52903897
6840;342;20;0;0.627663892;-1.081581427;0.506598053
6841;343;1;0;-0.478113738;-2.832641243;-0.208289271
6842;343;2;0;-1.333768045;1.493508319;0.078580801
6843;343;3;0;0.478005555;-0.294284626;0.974584272
6844;343;4;1;1.989997612;-0.145472675;0.045629768
6845;343;5;0;-0.434828039;-0.8661016;-0.470805023
6846;343;6;0;-0.087119702;-0.301946647;-0.856510483
6847;343;7;0;0.086482701;0.637021098;0.165356088
6848;343;8;0;0.189494271;-1.131244381;0.296742672
6849;343;9;1;2.664962436;-0.126125069;-0.069276305
6850;343;10;1;1.466015776;-0.547184824;-0.186185488
6851;343;11;0;-0.158277413;1.005147343;0.212903795
6852;343;12;0;0.5477184;0.214802917;0.218724828
6853;343;13;0;-0.402290511;-0.045296146;-0.455856336
6854;343;14;0;0.02032941;-0.769579179;1.563843147
6855;343;15;0;1.04961506;0.752191109;0.181814091
6856;343;16;0;0.310125151;0.218612357;-1.172315864
6857;343;17;0;1.142044958;-0.181082723;-0.325554166
6858;343;18;0;0.054489311;0.999756672;0.760778365
6859;343;19;0;1.119576234;0.430220391;-0.109875605
6860;343;20;0;-0.564957806;0.258791523;0.01963371
6861;344;1;1;1.285661683;0.447958106;-0.323992982
6862;344;2;1;1.592909025;0.307214832;-0.24983804
6863;344;3;1;0.616144674;-1.24078711;1.450321602
6864;344;4;1;0.626208844;-2.183502767;1.299165312
6865;344;5;0;-0.018090903;1.314494862;-1.27477782
6866;344;6;0;-0.993543744;-0.773003377;-0.764262111
6867;344;7;1;-1.234713958;-0.627286516;-0.46142149
6868;344;8;1;-0.838428126;-0.934569654;0.450929278
6869;344;9;1;0.508529648;0.129779347;-1.36912206
6870;344;10;0;-0.12613922;2.004506752;-0.942479738
6871;344;11;0;-0.647774242;0.974355579;-1.074537913
6872;344;12;1;0.444757539;0.63440917;0.703190257
6873;344;13;1;-0.587298046;-1.025101224;-1.322732424
6874;344;14;1;0.196313878;1.616650628;-0.014147266
6875;344;15;0;-0.274177911;1.041200561;0.843092797
6876;344;16;1;0.778671271;-1.905605081;-1.23558674
6877;344;17;1;1.175006189;-0.217112662;1.29269497
6878;344;18;0;-1.925275877;-1.289788082;0.722101671
6879;344;19;1;0.698465674;0.662761877;0.144631145
6880;344;20;0;-0.748531277;0.790885266;-1.383151529
6881;345;1;1;1.015540443;-1.917018316;-1.19441853
6882;345;2;0;0.738687325;0.393908055;-0.338698588
6883;345;3;0;-0.711478621;1.837735606;-0.776391663
6884;345;4;0;1.810306381;0.992811435;-0.759190318
6885;345;5;0;-1.020807469;0.971520429;1.48895377
6886;345;6;0;-0.018649194;-0.164929899;-0.98139139
6887;345;7;1;0.070496705;-1.525183969;1.580286102
6888;345;8;0;-0.167929346;0.276812769;-0.574515246
6889;345;9;1;1.485306941;-0.112434551;1.279463187
6890;345;10;1;0.165053681;-0.053981768;0.954245988
6891;345;11;0;0.005741363;1.646075612;-0.297996727
6892;345;12;0;0.000195564;-0.696330813;0.188226293
6893;345;13;1;1.200178648;-1.348424347;0.831084904
6894;345;14;0;-0.401142718;-0.299835952;-0.483540947
6895;345;15;0;-0.332086125;0.69042662;-2.382632363
6896;345;16;0;-0.878991604;2.552733822;-1.513197209
6897;345;17;0;-0.678402653;-1.108607339;-0.418962839
6898;345;18;0;-0.418466368;1.925424347;-0.774938704
6899;345;19;1;1.336536676;-1.417086549;0.954467524
6900;345;20;1;-1.096560992;1.005358557;1.329782016
6901;346;1;0;-1.245071938;0.526870414;-0.123727867
6902;346;2;0;-0.899456623;1.289349532;-0.057781488
6903;346;3;0;-0.734706557;-0.395695857;0.531952589
6904;346;4;1;-0.11528792;-0.575513041;-0.396649374
6905;346;5;0;0.113190921;0.056643265;-0.92620372
6906;346;6;0;-1.636135716;-0.858025028;-0.493406644
6907;346;7;1;-0.37296172;0.423611041;0.349695229
6908;346;8;0;1.163257692;-0.033247235;0.64742135
6909;346;9;0;-1.386067361;0.075797927;-1.152749574
6910;346;10;0;-0.789025631;0.756260723;0.101561778
6911;346;11;0;-0.290023391;-0.502020187;-0.381393016
6912;346;12;0;-0.936201612;-0.08941404;-1.294853941
6913;346;13;1;1.311644711;-2.131269109;1.019736593
6914;346;14;1;1.238992639;-1.382893428;0.120508278
6915;346;15;0;1.248587842;0.70503211;1.083279728
6916;346;16;0;-1.080585457;-0.065904322;-0.347554487
6917;346;17;0;0.092917171;0.185895256;0.545056935
6918;346;18;1;0.434474237;-0.761840027;-0.930543088
6919;346;19;0;-0.369308535;0.045302779;1.301716696
6920;346;20;0;-0.760525495;1.70954272;0.94184128
6921;347;1;0;-0.748316499;0.235965845;0.822026162
6922;347;2;0;0.820535844;-1.303724584;-1.1342992
6923;347;3;0;-1.513845376;1.71669528;-0.125627349
6924;347;4;0;0.538937315;1.745300061;-0.348132028
6925;347;5;0;-0.310886641;-1.355407028;-1.191545827
6926;347;6;0;-0.086143134;-0.077532708;1.648269515
6927;347;7;0;0.48577692;-1.355979044;0.016234281
6928;347;8;1;-0.233643801;-1.581413391;1.71875619
6929;347;9;0;-0.00864725;-0.19108843;0.207940153
6930;347;10;0;0.934141274;1.320699439;-0.636063871
6931;347;11;0;1.062712167;-1.564858536;0.073849359
6932;347;12;0;-0.825369773;-1.340586165;0.290712071
6933;347;13;0;1.288026354;0.661086024;0.751933883
6934;347;14;0;-1.104365294;-1.015590958;0.721263336
6935;347;15;0;0.689527074;-0.17306028;-0.91067014
6936;347;16;0;-0.815893043;-0.230776387;-0.880738394
6937;347;17;0;1.472312249;0.765312236;0.458406127
6938;347;18;0;-1.762354446;-0.377211545;0.134027503
6939;347;19;0;-1.808858866;1.844495725;-0.461864867
6940;347;20;0;0.522260844;-0.367216597;0.626057436
6941;348;1;1;2.203559038;-0.109172101;0.680112752
6942;348;2;0;1.007370527;-0.13959789;-1.372421791
6943;348;3;0;-0.663345012;1.007129905;-0.878467639
6944;348;4;1;-0.453274541;-0.096988043;2.049311284
6945;348;5;0;-0.860258534;0.574744463;-1.143679221
6946;348;6;1;1.313890773;-0.369493541;-0.277902941
6947;348;7;1;-0.468834149;0.0376302;0.274867415
6948;348;8;1;-0.758808546;0.912118133;0.601056957
6949;348;9;0;0.679234284;-0.37448785;-0.223741616
6950;348;10;0;1.580289595;-0.556776283;0.586745675
6951;348;11;1;1.581710042;-0.002572729;0.92675241
6952;348;12;0;-1.51557327;-0.402197384;-2.432198435
6953;348;13;0;0.436637633;0.974288431;-0.606730898
6954;348;14;0;-0.486320319;1.115121453;-0.02369225
6955;348;15;0;-0.681297866;1.37512353;0.648094356
6956;348;16;0;-1.061376785;-2.196904828;0.018929375
6957;348;17;0;0.325203896;-0.401402127;-0.935544373
6958;348;18;1;-0.983369109;-1.403442575;0.052345749
6959;348;19;0;-2.26485673;-2.075688739;1.228712941
6960;348;20;0;0.228675958;-0.015798859;0.6970554
6961;349;1;1;0.00280948;-0.686087636;0.146960918
6962;349;2;0;-1.001007568;0.30213407;-1.107052962
6963;349;3;1;-0.673180627;-0.078752157;0.388099958
6964;349;4;1;0.95260848;1.466863777;-0.047895496
6965;349;5;1;0.75382637;0.232747317;0.668096038
6966;349;6;0;-0.396211917;0.181302977;-0.827393348
6967;349;7;1;0.356327558;0.609684164;0.177387246
6968;349;8;0;-0.048499118;-0.17672566;-0.550230023
6969;349;9;1;0.716857594;-0.064290608;0.441828709
6970;349;10;1;0.818257102;0.2805518;1.107632724
6971;349;11;1;-0.365926338;-0.604978359;-0.63339681
6972;349;12;0;0.946854629;0.497869681;-1.318223331
6973;349;13;0;2.121773807;-1.022133597;-0.618415632
6974;349;14;0;-0.806329139;2.060126283;-0.255749695
6975;349;15;0;-1.3755495;0.700509947;-0.260478419
6976;349;16;1;0.065145179;0.067315311;-0.302223845
6977;349;17;1;1.387388399;-0.421025967;1.233681518
6978;349;18;1;1.723217012;0.210116201;-0.695764144
6979;349;19;1;-0.397109627;-1.227987955;1.981045255
6980;349;20;0;-1.001922829;-1.517760083;0.203660868
6981;350;1;1;0.782485214;-0.288047045;0.453664076
6982;350;2;0;-0.690090242;0.225601128;-2.421910159
6983;350;3;0;0.391045204;-0.238096076;0.570030928
6984;350;4;0;-0.744490577;1.191236307;0.082743274
6985;350;5;0;0.749863482;1.536256833;0.927344154
6986;350;6;0;0.904589241;0.643902571;0.665164495
6987;350;7;0;-0.620309913;1.94268395;-0.259710336
6988;350;8;0;-0.038980361;1.855066272;-1.152018095
6989;350;9;1;0.405269066;0.787390446;0.78679725
6990;350;10;1;2.048819889;-0.778333032;-0.811894212
6991;350;11;0;-0.534540642;-1.81080902;-0.423244781
6992;350;12;0;-2.196861771;-1.408717421;0.954186842
6993;350;13;0;1.414653534;0.441475584;0.361831472
6994;350;14;1;0.130768636;0.076561215;1.761814161
6995;350;15;0;-2.536768081;-1.054261751;-0.528640713
6996;350;16;1;-0.203850803;1.840773361;0.805613995
6997;350;17;0;0.083128787;1.188204455;-1.926307523
6998;350;18;0;-0.318467667;-1.41401248;-0.81409217
6999;350;19;0;0.662764088;0.273681716;-2.050298848
7000;350;20;0;-1.786824418;-1.294043198;-1.173914332
7001;351;1;1;-1.406145502;-1.636802022;0.63356517
7002;351;2;1;-0.019551983;-1.017313846;0.972092631
7003;351;3;1;0.380849492;-0.776627015;-0.517123467
7004;351;4;0;-0.342124037;-0.74611558;-1.064510008
7005;351;5;0;0.77663611;-0.736332191;-0.586082707
7006;351;6;1;0.075909606;-1.577215105;-0.803539501
7007;351;7;1;-0.972921112;0.646091415;-0.161845561
7008;351;8;0;0.380795153;-0.377404501;-0.496868177
7009;351;9;1;0.626028638;0.491980683;0.319880505
7010;351;10;0;0.261689395;-0.095145124;-2.425393203
7011;351;11;0;1.058272608;0.154696995;0.058472035
7012;351;12;0;-2.357787759;-0.743101631;0.555653708
7013;351;13;0;-0.8412022;1.934796856;0.874624662
7014;351;14;0;1.556669815;0.174806846;0.188352011
7015;351;15;0;0.265323906;-1.649617135;-0.538711963
7016;351;16;0;-0.928084636;0.172496645;1.141808327
7017;351;17;1;-0.265443453;-1.720017254;-0.098129141
7018;351;18;0;1.224169016;0.420958831;-0.804125207
7019;351;19;1;0.720975464;-1.682184025;0.890672993
7020;351;20;0;0.217382185;-0.36922435;0.298653647
7021;352;1;0;0.570327773;1.826311556;0.224837495
7022;352;2;0;-1.316833898;-0.07160211;0.79633756
7023;352;3;0;-0.157066839;1.90340395;-0.255094911
7024;352;4;1;1.467120458;-0.033711517;-1.274041578
7025;352;5;1;0.518990284;-0.315049768;-0.26459006
7026;352;6;0;-1.264392356;1.383101111;-0.514987712
7027;352;7;1;1.16371089;-0.288000576;-1.224040267
7028;352;8;0;-1.449769413;1.447075112;-0.710121774
7029;352;9;1;-1.813236434;-0.721246802;1.46049884
7030;352;10;1;1.525292741;0.604220046;0.254380223
7031;352;11;0;-0.319927152;-0.081680759;-0.845897433
7032;352;12;0;1.285126344;-2.757538214;-0.16560678
7033;352;13;0;0.135209718;-0.473656117;1.269747357
7034;352;14;1;-0.615364435;1.07400022;1.442211085
7035;352;15;1;-0.735235836;-0.68828956;1.121935634
7036;352;16;0;-1.84935323;0.608498956;1.186819001
7037;352;17;1;2.322310533;2.012582985;-0.289879752
7038;352;18;1;0.388476521;-0.930065336;0.099507755
7039;352;19;0;-1.242344899;0.228156548;0.310873957
7040;352;20;1;-1.143054658;0.050467582;2.333305963
7041;353;1;0;-0.708092762;1.795934853;0.164082611
7042;353;2;1;0.364746556;-0.999119885;-0.843120065
7043;353;3;1;0.753168821;-0.012950079;-0.659216737
7044;353;4;0;-0.614559017;-1.169456061;0.911308122
7045;353;5;0;0.100902965;0.044348464;-0.78332291
7046;353;6;0;-0.764092348;-0.609722448;0.83744961
7047;353;7;1;-0.764211433;0.417429445;0.589412549
7048;353;8;0;0.36946811;1.267487789;-1.748853666
7049;353;9;1;1.74747652;-1.506073824;1.964396212
7050;353;10;0;-0.395291814;-0.08629505;-0.876707189
7051;353;11;0;1.120251994;0.559984729;2.060780081
7052;353;12;0;0.656287082;0.553660444;0.329744839
7053;353;13;0;0.77474072;-2.00848566;0.571843581
7054;353;14;1;0.147915245;-0.799249872;-2.373370364
7055;353;15;0;0.558605244;1.416998616;-0.175528859
7056;353;16;0;-0.709234332;0.372438398;-0.233599783
7057;353;17;0;0.266561453;-0.834830721;-2.036288314
7058;353;18;1;-2.867209286;-0.338123538;0.542168348
7059;353;19;1;2.1997698;0.18536021;1.291233732
7060;353;20;1;0.345177642;-2.535146662;0.887003437
7061;354;1;0;-0.258711377;1.945218104;0.863318926
7062;354;2;0;-0.190301143;0.681056828;-0.485469239
7063;354;3;0;-0.340683028;-1.490460523;-1.0149654
7064;354;4;0;-0.66122423;1.00514731;0.157838085
7065;354;5;0;0.209294687;-0.130400008;0.11544413
7066;354;6;0;-0.0756431;1.098044227;-0.59246631
7067;354;7;0;0.283321827;-0.374013815;-1.314485381
7068;354;8;0;-1.065956625;-0.458347825;-1.332262446
7069;354;9;0;0.223150533;0.222361114;0.89299488
7070;354;10;1;0.740728803;-0.713879661;-0.220652205
7071;354;11;0;-0.004654251;0.811367992;-1.212077932
7072;354;12;0;-0.9874606;1.088044833;0.117103298
7073;354;13;1;1.205871423;-0.394144796;-0.529149564
7074;354;14;1;1.685780106;-0.712121689;0.482291882
7075;354;15;0;-1.33426669;1.078510805;1.021441262
7076;354;16;0;-0.760359943;1.644685829;1.165853314
7077;354;17;1;-1.4353079;0.186334476;-0.362064394
7078;354;18;1;0.143426602;-1.417085473;0.366761832
7079;354;19;1;-1.848291806;1.201245334;2.023029893
7080;354;20;0;-1.627820451;1.49833083;-1.003722792
7081;355;1;0;-0.617292644;0.421373344;0.310051688
7082;355;2;0;-0.761362175;0.065382244;-0.310856114
7083;355;3;0;0.873326199;0.570274641;0.686258787
7084;355;4;0;-0.210636738;0.954659915;-0.538741857
7085;355;5;0;-0.590765991;-0.662711787;-0.654566801
7086;355;6;0;-0.729349249;0.640131999;0.546690147
7087;355;7;0;-0.829552543;1.24471985;0.516149817
7088;355;8;0;-0.092288761;0.001299615;0.945108924
7089;355;9;0;0.442768122;-1.627170223;-0.680936614
7090;355;10;0;-1.615711183;1.021676951;0.201530648
7091;355;11;0;0.144450098;-0.511709613;1.358683791
7092;355;12;0;1.468156367;-1.250136055;1.696645217
7093;355;13;0;0.961287193;0.193919723;-0.994387019
7094;355;14;0;-0.610136403;-1.5855588;-1.535814843
7095;355;15;0;-1.264917846;0.539751133;0.25800867
7096;355;16;0;0.790794383;-0.089058621;0.430970776
7097;355;17;1;0.101813747;-1.053926303;-0.735883998
7098;355;18;1;0.263922881;-1.415752582;-0.820661087
7099;355;19;0;-0.386093;-0.856220288;2.903368503
7100;355;20;0;-1.464911792;1.212669957;-0.471316944
7101;356;1;0;0.043744354;0.099395281;-1.965054664
7102;356;2;1;2.14692207;0.13082921;0.139502065
7103;356;3;0;-0.937405675;0.063661646;-0.721508306
7104;356;4;0;1.573524558;1.884410131;0.376920209
7105;356;5;0;-1.497759666;0.565420594;0.623579184
7106;356;6;1;0.930394345;0.110146517;1.038690543
7107;356;7;1;0.043033958;-0.505485326;0.316932556
7108;356;8;1;-0.620112669;-0.664058708;0.290387426
7109;356;9;0;-0.312114022;0.60074359;1.637670821
7110;356;10;0;0.052353662;0.015611552;-0.130574225
7111;356;11;0;0.252686754;1.728198778;0.072900416
7112;356;12;0;0.845113796;0.54272;0.293415312
7113;356;13;1;1.589037721;-1.20428147;-0.027476083
7114;356;14;0;0.030393867;0.041581042;1.037732147
7115;356;15;1;-0.771016908;-1.564611603;0.694000762
7116;356;16;0;-0.483118453;-0.96293938;1.292071212
7117;356;17;1;-1.864529504;-1.217736286;0.190055427
7118;356;18;0;-0.634234447;0.612459423;-0.302432108
7119;356;19;0;1.803266683;0.04875877;-1.729731159
7120;356;20;0;1.7147161;-0.747179511;0.415875838
7121;357;1;1;0.169315876;-1.132433116;0.575193538
7122;357;2;1;-0.152881211;1.784074683;1.0042312
7123;357;3;0;0.06705438;1.153720193;0.539656042
7124;357;4;0;0.774140503;1.79697486;0.279365855
7125;357;5;0;-1.191763584;-0.608996378;-1.684191752
7126;357;6;0;-0.586255939;-1.367896026;-0.920040415
7127;357;7;1;0.816221294;0.12813455;-0.404380169
7128;357;8;0;-1.332495043;0.001441745;-0.813843815
7129;357;9;1;1.229460652;-1.634779422;1.033315074
7130;357;10;1;0.603015555;-0.589985533;0.093006683
7131;357;11;0;0.175587298;1.482082682;-0.673493291
7132;357;12;1;1.573493235;0.495376449;0.734166489
7133;357;13;1;-1.125958426;-1.33546228;1.383427753
7134;357;14;1;0.083026165;-1.926072559;-1.221229831
7135;357;15;0;1.50700994;0.37139565;-2.397007616
7136;357;16;1;0.516712964;0.856270296;-0.073490433
7137;357;17;1;1.289868671;-0.037166825;-0.515138464
7138;357;18;0;-0.218937172;1.263571665;1.565878502
7139;357;19;0;-1.024885459;-0.521365793;-1.27827519
7140;357;20;1;-0.370078296;0.347533217;0.973679026
7141;358;1;0;-0.628086506;-0.243428489;-1.294475932
7142;358;2;0;-0.638787909;1.440329249;-1.076577452
7143;358;3;1;2.0475343;-1.324849984;0.552193934
7144;358;4;0;-1.397250043;1.782769861;-0.968953941
7145;358;5;0;-1.480413451;-1.285411591;1.260351011
7146;358;6;1;0.845608068;-0.576589957;0.74827778
7147;358;7;1;2.045811848;-1.819949705;-0.258939447
7148;358;8;0;-1.143707105;0.028460433;0.598437249
7149;358;9;1;0.743146046;-0.696540652;1.677986171
7150;358;10;0;0.07907227;0.572381603;-0.369283363
7151;358;11;0;-1.263985852;1.165301616;-0.332664752
7152;358;12;0;0.540706103;0.778762848;-0.40970635
7153;358;13;1;-1.215169207;-0.847875449;0.839678866
7154;358;14;0;-0.297754803;-0.335110646;-0.526071198
7155;358;15;1;1.552964964;1.040131248;-1.490134904
7156;358;16;0;-0.086498051;-0.071075711;-0.006778438
7157;358;17;0;-0.379217369;0.464975865;-2.84989962
7158;358;18;1;-0.507340498;-0.21443624;1.376318756
7159;358;19;0;1.242836908;2.759272242;-0.264469691
7160;358;20;0;0.884831394;0.839412174;1.324555482
7161;359;1;0;0.096081781;0.566365898;0.693778653
7162;359;2;0;1.992887579;0.206469329;-0.741591674
7163;359;3;0;-0.211960365;-0.316759083;-0.629644868
7164;359;4;1;-0.141468669;0.169729754;1.713762449
7165;359;5;0;0.466752036;-0.528187163;-0.27423411
7166;359;6;0;0.453534663;0.65290087;-0.656106877
7167;359;7;1;0.124050364;-0.323013889;-0.181689139
7168;359;8;0;-0.053245912;1.552617082;0.092502055
7169;359;9;0;0.161578445;0.249389196;-2.488510699
7170;359;10;0;-1.430580583;0.016761988;-0.024050898
7171;359;11;0;1.116125324;1.646552954;0.444430616
7172;359;12;1;-0.184932311;-0.187647797;0.908224894
7173;359;13;0;-1.010855234;0.763567606;0.414106786
7174;359;14;0;1.086165322;-0.503319153;0.631757624
7175;359;15;1;-0.026640991;-1.016502144;1.914165206
7176;359;16;0;0.223789727;1.127598872;0.948275543
7177;359;17;0;-0.894118882;-0.716212727;-0.345058268
7178;359;18;0;0.390624046;1.204517181;0.693321241
7179;359;19;0;0.631775641;0.032216025;-1.703199964
7180;359;20;1;0.708446057;-0.061894179;1.172853242
7181;360;1;0;-1.778993187;0.213678043;-0.974289364
7182;360;2;0;-0.082044154;-0.444285583;0.905539911
7183;360;3;0;-0.574233466;0.507827437;0.259740116
7184;360;4;1;-0.548364279;-1.146627115;-0.413761131
7185;360;5;0;1.698648303;1.757817823;-1.424274977
7186;360;6;1;0.727973623;0.570558563;1.192348293
7187;360;7;1;0.326142901;-0.39319109;0.729347834
7188;360;8;0;1.766158362;-1.510455575;-1.298612368
7189;360;9;0;0.263889581;-1.73140572;0.823502411
7190;360;10;0;-0.983944711;-0.461666026;0.235710409
7191;360;11;0;0.799762768;1.075270848;0.495360843
7192;360;12;0;-1.424876329;1.263384788;-0.840913913
7193;360;13;0;-0.89049967;0.986875487;0.303654266
7194;360;14;0;-0.68289482;-0.248549453;-1.753124489
7195;360;15;0;-1.277721653;0.093205945;-0.802364369
7196;360;16;1;0.123349193;-1.228010547;1.420578791
7197;360;17;0;-1.375730811;0.927568337;-2.621209483
7198;360;18;1;0.995369094;0.572650339;1.408545533
7199;360;19;1;0.579149724;-0.663901701;1.391030851
7200;360;20;1;0.63672856;-1.28095022;0.774803973
7201;361;1;0;0.631439207;-0.805593873;0.187972968
7202;361;2;1;-0.45926275;-0.646580674;-0.020745747
7203;361;3;0;-0.050227274;0.177741263;-1.250957121
7204;361;4;1;-0.16163983;1.432900776;0.363140669
7205;361;5;1;0.117043051;-1.163116775;-0.954861052
7206;361;6;0;1.247646816;0.928187571;-2.095695691
7207;361;7;1;1.830780224;0.538545411;-0.444878593
7208;361;8;0;-0.141287661;-0.4755777;0.517926761
7209;361;9;0;-0.662301949;1.045557237;0.578068242
7210;361;10;1;0.659760477;-0.225471221;-0.590158221
7211;361;11;0;0.101312126;0.900457593;-1.444762968
7212;361;12;0;0.584487838;0.117011194;-1.065433183
7213;361;13;0;1.160510997;0.758719903;-0.300297625
7214;361;14;0;-2.078172631;-0.116624533;-1.109245912
7215;361;15;1;-0.635014758;-0.204047573;-0.67448296
7216;361;16;0;1.547955571;0.987863105;-0.920238684
7217;361;17;1;0.588090271;-0.081537145;1.18345483
7218;361;18;0;-0.375172293;0.217676554;-0.190165248
